,Dollar_per_MT,BDTI TD3,Flat Rate,Earnings,UL/VLCC Orderbook...3,UL/VLCC Orderbook...4,VLCC Orderbook % Fleet,VLCC Fleet Development...6,VLCC Fleet Development...7,VLCC Fleet - Average Age,VLCC Average Demolition Prices,VLCC Losses...10,VLCC Losses...11,VLCC Demolition...12,VLCC Demolition...13,VLCC Deliveries...14,VLCC Deliveries...15,UL/VLCC Contracting...16,UL/VLCC Contracting...17,UL/VLCC Contracting...18,VLCC Newbuilding Prices,Fujairah Bunker Prices,AG Crude Exports,Net Additions,P.Africa,P.Asia Pacific,P.Europe,P.FSU,P.Latin America,P.Middle East,P.North America,P.Total,UP.Africa,UP.Asia Pacific,UP.Europe,UP.FSU,UP.Latin America,UP.Middle East,UP.North America,UP.Total,Brent,WTI,Dubai,Diff_Dub_WTI,Diff_Brent_Dub,Diff_Brent_WTI,LCOc2.Brent_2,LCOc3.Brent_3,LCOc4.Brent_4,PCAAU00.Dubai_02,PCAAV00.Dubai_03,UL/VLCC Tankers Storage (No.),UL/VLCC Tankers Storage (DWT),Contango_M7-M1,New Addition_Forward,Time Charter 1 year ($/day),VLCC Single Voyage Fixtures,TP.U.S. + Canada,TP.Latin America,TP.Total Europe,TP.Former Soviet Union,TP.Asia-Pacific,TP.Middle East,TP.Africa,Total trade flows,TF.Des_ARA Region,TF.Des_East Asia,TF.Des_Indian Sub-Continent,TF.Des_North West Europe (excl. ARA),TF.Des_PADD 3 (US Gulf Coast),TF.Des_PADD 5 (US West Coast),TF.Des_Red Sea,TF.Des_Southeast Asia,F.Des_AG/ WCI,F.Des_EAF,F.Des_ECI,F.Des_ECSA,F.Des_FE,F.Des_LA,F.Des_MED,F.Des_MED/ BS,F.Des_MED/BS,F.Des_RS,F.Des_SAF,F.Des_SEA,F.Des_UKC,F.Des_USAC,F.Des_USEC,F.Des_USWC,F.Des_WAF,F.Des_WCSA,F.Origin_AG/ WCI,F.Origin_EAF,F.Origin_ECSA,F.Origin_FE,F.Origin_LA,F.Origin_MED,F.Origin_MED/ BS,F.Origin_MED/BS,F.Origin_RS,F.Origin_SAF,F.Origin_SEA,F.Origin_UKC,F.Origin_USAC,F.Origin_USEC,F.Origin_USWC,F.Origin_WAF
VLCC Average Demolition Prices,-0.02233844087644492,-0.2550769187720398,0.4517947523454901,-0.4979128451860726,0.36168406179691176,0.3889095227720993,0.5092842842790132,-0.7018103806124957,-0.7083377399418624,-0.8017978357592731,1.0,,,0.20446038856214668,0.1859548676455036,0.044869642856681206,0.052329802765028875,-0.04092623896215541,-0.037523357140002926,-0.016173376722513365,0.566069885437697,0.8740009703428012,-0.777915620919943,0.0899689216534851,-0.33330038803972883,-0.09967031968047652,0.0008077291535661936,-0.4682233194363632,-0.08595269573674272,-0.16731350892176622,0.06821337347610525,-0.18437838251020836,-0.5010109114175314,-0.02104139893470666,0.13325917577285507,-0.7726843753508422,-0.5808187616032809,-0.7612697190066877,0.026933370909571663,-0.4909583112852476,0.8686381182586207,0.8673858365040901,0.8609613866690635,0.4514743512462753,0.17038344815250925,0.5240669361974422,0.8730417811589019,0.8769251012608449,0.8801502594538532,0.8677143558114173,0.8730934171456063,-0.36712740101821895,-0.36679930710853675,-0.1980243930252986,0.044869642856681165,-0.5260674586450115,-0.3802724819320986,-0.6745790114416965,-0.6934970110173216,-0.6761900360066871,-0.6793847796485318,-0.6744967189834988,-0.6755738152534195,-0.6808890969154628,-0.6723234792033052,-0.634161001365271,-0.6695100072908935,-0.6653264510557204,-0.5788144746646346,-0.5797732209999242,-0.6256516947000994,-0.6499924203489277,-0.6770790735360273,-0.5729049205505287,-0.6452970535980601,-0.5138566425364417,-0.5546765749746189,-0.530363897162326,-0.4896582747349937,-0.46427854437602645,-0.3919289207490983,-0.6546885226113779,-0.33630518291943895,-0.5397823559597852,-0.5553437669092238,-0.4228122174279048,-0.4865720115864837,-0.5556819445178636,-0.47278970929340375,-0.49187650130270627,-0.715553173282014,-0.5520901927378876,-0.6207953608252075,-0.4650718940492956,-0.5577862105132736,-0.5245328398837125,-0.4832846393350183,-0.36023046242464973,-0.6591442319637917,-0.5441339992314687,-0.6710924623245151,-0.43143205063128565,-0.49985157542479813,-0.6790330430847852,-0.62357752095542,-0.5675089084706847,-0.5629878663994589
VLCC Losses...10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLCC Losses...11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLCC Demolition...12,-0.25084114665485324,-0.21437047551351637,-0.12154774188445605,-0.30374095958107916,0.020969734779149075,0.013031940608551855,0.007683669503931493,-0.02972343560935447,-0.013437167044175753,-0.03537164861026439,0.20446038856214668,,,1.0,0.9987785610237981,-0.05376747100534394,-0.052904616916183644,0.12970201769394005,0.11652116936956797,0.10466201438939667,-0.1417088087526927,0.18858394379437754,-0.07989706178873181,-0.32999214140434113,-0.01048552837128665,0.007372755468544877,0.05458736350474098,-0.03108750138402467,-0.1082699417985551,-0.04905593964160318,0.0245611528620544,-0.009253767763319385,-0.05964762515084564,-0.13928708633680537,-0.11461419747096119,-0.03257379583463126,0.05520463017848119,-0.1324112894815742,-0.06079950864548779,-0.06498790006131934,0.2048009551449978,0.22110365823926603,0.20112308961029782,0.03599060166091137,0.08600781189923953,0.06559813457579972,0.20038182736559404,0.19669391643977874,0.1837667547958616,0.1988547713824372,0.19573449990967737,-0.044774220629066955,-0.04186615299697726,-0.1575273551821618,-0.05094457892829245,-0.3825153488220164,0.0528864823392927,0.038486737640321296,0.020656223471158905,0.03265644716951638,0.03195427146145509,0.03478851686476641,0.03824761371421314,0.04397420428795083,0.0282415401258531,-0.05876178582642263,0.027852172116681152,0.01628903755167536,0.06095688278863528,0.053913882938300135,0.029294992801519548,0.021247950372492858,0.04102846297609041,-0.14173059531044138,0.11886542600166437,-0.05518185079624278,-0.10985540706568454,-0.13612056279520507,-0.09943444189601984,-0.020769833820361273,-0.08888184916392769,-0.22712989396124397,-0.1529253610494568,0.014432020756960843,-0.12635534950336472,-0.11761831415631079,-0.08949332408254723,-0.012905562531543154,-0.046773758762293824,-0.05124713629683803,-0.016645613152079252,-0.13305141112966384,0.15518837227305138,-0.17508814971886902,-0.09332397860900586,-0.15299956831101932,0.10277967472619788,-0.06940571844220479,0.09211339235449709,-0.14305544056700997,0.06159546604078591,-0.09692057870202647,-0.13249031301055808,0.04121792182824379,0.010893061230115308,-0.07916201986737297,-0.1382415414624518
VLCC Demolition...13,-0.2765320967991893,-0.2393822379742805,-0.12796199784436715,-0.29672800144239275,-0.02369868069965686,-0.015578288756275378,-0.0229479351895687,0.022632250440884533,0.018840638845414714,0.0019259779716589637,0.1859548676455036,,,0.9987785610237981,1.0,-0.05752816240517201,-0.05553467547465917,0.1227695077615551,0.12108127195063076,0.10782026770551206,-0.18196309676587105,0.16024699419754138,-0.05900373126604039,-0.3308847201313322,-0.023482306836286108,0.046928302278360666,0.08764077003010196,0.031749183393217896,-0.10577098648022273,-0.0338977866517271,0.025166381921320504,0.032433346181302045,-0.0037267576988285716,-0.09540009866863373,-0.11064964822973188,-0.020369375118682864,0.12689100081618065,-0.06954417292961594,0.02943382658663835,0.025540901848249156,0.17755296397644615,0.19496425754285315,0.174266150417548,0.0207249546433466,0.0634102502313055,0.04227919029407167,0.1730222803298831,0.16900416232588322,0.16486939571494102,0.17172925213742662,0.16823076392647815,-0.015861081182549218,-0.012746207404931608,-0.16101565574940593,-0.05752816240517196,-0.3763040581776653,0.06667463075925481,0.05936275714519049,0.04110513916005731,0.05357079388345743,0.05334528106144852,0.05701819868342199,0.05938707538290525,0.06536658582625399,0.05149308080059691,-0.03676160695025849,0.05146424924696087,0.037374747236325584,0.08245215481857351,0.08116084297190299,0.05100474971771866,0.044341671036200445,0.06058226125180469,-0.12812616503432459,0.13527678694560707,-0.037237679772659175,-0.10057292374369627,-0.11744526655535956,-0.09213736221637532,-0.009939973172226687,-0.07994078657940085,-0.22035389962780666,-0.13895386083329442,0.027938031797270637,-0.11354903358343209,-0.11226646254282126,-0.07917332022216274,-9.388502637120851e-05,-0.0386699843111356,-0.041457836887392116,-0.0019219460062927303,-0.11655749944161005,0.1724702776053348,-0.15989374576940568,-0.08139671517428176,-0.13669243781174295,0.11564687930191782,-0.06399961163594754,0.10881398497936008,-0.13269949879414833,0.07834940523053956,-0.07253015334527645,-0.11558933020581881,0.05800089852714179,0.02546628759844182,-0.05250839594671989,-0.12199289986687456
VLCC Deliveries...14,-0.008266523832219886,0.1106054480113708,-0.20329611513783868,-0.1127974822013405,0.28452000896565427,0.2747521830460854,0.23831257271755085,-0.033961662771397845,0.0025047353273100147,0.062498806789473976,0.044869642856681206,,,-0.05376747100534394,-0.05752816240517201,1.0,0.9995894958741872,-0.07781671759476816,-0.07935072752747713,-0.08062862116659195,0.049738430665959885,0.05744253754447695,-0.06851098433557833,0.8038370985664113,-0.13781621717236642,-0.022908143439308186,0.010894872255990867,-0.009229284845317032,-0.07144467269492567,-0.05527119938017898,0.16479231821634824,0.0073056303674224506,0.05618601847816149,-0.11915934237446259,-0.0883041109121986,-0.0012237947161553402,0.1053497782182476,-0.06303972102848977,-0.1271359332685161,-0.048349022246736324,0.031247410025955793,0.021278110563147185,0.038396321178521556,0.08666051069230069,-0.09739865412064365,0.05588382929413381,0.023030225770511597,0.020095334465679213,-0.008913190697675473,0.03271283557616996,0.028762344176381176,0.13129775713163525,0.13039140449790082,-0.16253816829384643,0.9999999999999999,-0.04291806325861621,0.21022439173124938,0.1875477131542406,0.1781348695879744,0.18793103465002156,0.1842230234777322,0.19198044554753405,0.18858081038640787,0.18115645870562005,0.19224241944226178,0.17763656252980395,0.1973760862697552,0.18899988905931384,0.11974964308225164,0.1430437678111318,0.21421500783496936,0.12373295341936771,0.1933136655271938,0.29642738090496934,0.1526092345227724,0.15268508597743424,0.16170954759461978,0.25738504607348595,0.1496613590334706,0.0869252630482676,0.23826599164167986,0.09175566962357397,0.0011640470283447856,0.32823376816102096,0.3121464295958628,0.23215097644772084,0.24000582454212485,0.28857918895186646,0.22197369404154416,0.2885878070955678,0.1669792225340422,0.24978441078898247,0.12723641237787092,0.23341210626235562,0.2067451432439042,0.3351355887965214,0.07115467012301097,0.2953509446637022,0.1826946149141479,0.2240979393253145,0.19934253004961236,0.06295730949152682,0.3356194173924368,0.201145919183303,0.24723484217724792,0.12092976918733732,0.28831696936377954
VLCC Deliveries...15,-0.03341008017450827,0.08031831773133645,-0.18682782692269992,-0.11587565182690639,0.26229270924671844,0.26487708037272706,0.22949163619731017,0.019485091043878335,0.011155513797552712,0.10723032045657341,0.052329802765028875,,,-0.052904616916183644,-0.05553467547465917,0.9995894958741872,1.0,-0.08180894744326368,-0.0795683330408341,-0.08058310454213856,0.02823157193841756,0.03969298362409679,-0.07294537643108814,0.8012288494237079,-0.14414205726683507,-0.007330277826633654,0.020149307435154643,0.03613550478704152,-0.050271526476731165,-0.053169381030685865,0.16288300902926067,0.0298631340973997,0.15639448222111244,-0.07528875324584736,-0.010103322037265649,-0.03163479053127037,0.15468825233293634,-0.017770261411964607,-0.05890874677191518,0.05499966708283202,0.008272725563768945,-0.0028991012700843627,0.01784297691871329,0.0853880594199398,-0.1340788336199599,0.04467366790420079,-3.589167389664768e-05,-0.0034555912134333175,-0.0063103435854999414,0.011825603388461819,0.007286065027499476,0.16987749044377942,0.16852924559635543,-0.17003869370478805,0.9995894958741857,-0.04463771369633348,0.2146051263780917,0.1845978286547027,0.17357856022578871,0.1850353753661446,0.18192807078375148,0.19116291468459834,0.18623964824701444,0.17804767751739187,0.19261460589687077,0.17849112997579972,0.19885271144912697,0.18692639162320462,0.11976751107520034,0.14791210653189443,0.2163302214445225,0.12509276627548757,0.18804631817106612,0.28969781063061895,0.1438888163740101,0.1387663906232748,0.15473222372731646,0.2677974979339765,0.1408471164269901,0.08108311698140919,0.23388474087770686,0.07853963803063713,0.00629124429200832,0.3216519251168406,0.30517649117900947,0.22465578809119782,0.23736475617057712,0.28026376616449594,0.2221661871497229,0.27904077534989735,0.15746675678147598,0.25111950644384085,0.11613437593513637,0.24364359662138227,0.19965205856145574,0.3410141181901941,0.06564117340732863,0.2876536529493788,0.1751516951109339,0.21661618968028606,0.19126457477800687,0.1579747400547709,0.33882569540198715,0.19278043256435295,0.23854400635042,0.1436779343270435,0.29022060495536145
UL/VLCC Contracting...16,-0.055796430593074264,-0.03306561825479609,-0.0873407462928276,0.06147179611064906,-0.06727515830081698,-0.060608638354393556,-0.04904026089687436,0.03921467840513997,0.019962627473259255,0.08882397094432684,-0.04092623896215541,,,0.12970201769394005,0.1227695077615551,-0.07781671759476816,-0.08180894744326368,1.0,0.9997327926641341,0.9960580058318308,-0.05626443323105114,-0.10640265677584441,-0.06089576407224801,-0.13752059136270692,0.10602050628914873,-0.12417736656440036,-0.030592303849008146,0.007534738562506642,0.21089796237088634,-0.14371170951754467,-0.14703055417047162,-0.0835513743565979,0.03983156313126639,-0.10343382313125349,-0.004092393621255858,0.03407596754769364,0.0016795675632783143,0.08523812976006298,0.027590290658059805,-0.0035399985767721838,-0.07304030444936202,-0.05673132102118116,-0.07547893477234774,-0.11354777711881564,0.009221854599415167,-0.11288762339028008,-0.07346527902565854,-0.07320610063343774,-0.07019157541404629,-0.07277181887683669,-0.0713673991196162,-0.03370274696039147,-0.03304629641825784,0.047077744401595886,-0.08272441857761612,0.08436678216437066,-0.0497614465234511,-0.013461388046519019,-0.02363525324313313,-0.017715672456582,-0.0183283687441648,-0.014989018125258638,-0.014728473232794272,-0.014867982222877333,-0.012173144050226832,-0.04922034240579806,-0.010255412754469421,-0.023071526758171607,-0.0117597728534599,0.031156357161329053,-0.014940132317123893,-0.03245644411185609,-0.011630790754528065,-0.04362435931406504,0.01153853837215534,-0.025959637649484786,-0.09576693662698159,-0.05017713677093672,-0.06261435553569723,-0.05561875854153815,-0.09170069347855651,-0.12926930692775046,0.010600461394254978,-0.030042952900998107,-0.06948044708498492,-0.10029490080012404,-0.07261573269321833,-0.045475053213818464,-0.08181887014987468,-0.012979515778398292,-0.05043956058468649,-0.04851746985265375,0.025904752117593046,-0.0730396434765427,-0.015736723789708706,-0.04596789584950285,-0.0035037120969215263,-0.07932616776524594,-0.0039632070856024555,-0.0688333841254846,-0.0055326132958888365,0.02323279315451917,-0.03896236788207135,-0.0179287004493521,-0.00247604173762848,-0.06378906098965671,-0.08125404408304636
UL/VLCC Contracting...17,-0.03965864057433301,-0.011240131434738666,-0.09860737032382628,0.05562869282789971,-0.048557291817082675,-0.05076076435287783,-0.03898265417489251,0.010185065480701682,0.011311271518874854,0.07070051663259337,-0.037523357140002926,,,0.11652116936956797,0.12108127195063076,-0.07935072752747713,-0.0795683330408341,0.9997327926641341,1.0,0.9960602968531783,-0.03647349363032958,-0.10632259315659841,-0.0653080272104962,-0.13347525217862063,0.07176985838030016,-0.12392087015025686,-0.043275134007067895,0.0011970929151146454,0.19817906256213863,-0.16282871727017273,-0.13803126515744119,-0.09618962236517417,0.020309747504814134,-0.1353830457680748,-0.02017278677855388,0.060060140421619564,0.001640777879832851,0.11181503652202644,-0.015404775214237438,-0.0288790405579721,-0.06899231449747392,-0.05134491055014127,-0.07143525298170958,-0.11257115226573867,0.013626594128370832,-0.1122994763572281,-0.06953313175156672,-0.06898961672171366,-0.06868445936281273,-0.06847205811929204,-0.0667192290341987,-0.049320313623828466,-0.048516651386047695,0.05172664369268804,-0.07935072752747707,0.11702892958372244,-0.06463279663293202,-0.01629735985252235,-0.02604801055315052,-0.0206206730002745,-0.021559026614185083,-0.01862050655744729,-0.01778126405997913,-0.017841023622941002,-0.01595068753474872,-0.05275608711786217,-0.014436575186011333,-0.02619347577836062,-0.013721393489881476,0.029420340228664296,-0.01841746715303941,-0.03674429849661416,-0.014440179878942111,-0.045878115732154744,0.011009325441236957,-0.02430373597829521,-0.09891343907014248,-0.056805822984215805,-0.062124339369195196,-0.056704509393729716,-0.09232887379823185,-0.13034157706863747,0.005569417292934136,-0.03242034395649964,-0.07102890399801408,-0.10089019527647639,-0.07340709909150939,-0.04644545099724849,-0.08351471946571191,-0.013199600010413813,-0.05134537661157089,-0.0528064897750971,0.02622909771416624,-0.07986161639536954,-0.01892191899806042,-0.05097286350879633,-0.004787944992036199,-0.07893954177122035,-0.00475223223209148,-0.07048542649764944,-0.006740659890477848,0.012737204943784174,-0.04279533948301002,-0.01948745569582213,-0.004335126229744703,-0.07659735644151477,-0.08555871482322508
UL/VLCC Contracting...18,-0.012757709164613943,-0.0027796582078286913,-0.06360379417391716,0.06642358155054014,-0.027234457340671675,-0.029309343544248693,-0.012126722285255298,-0.024189714688209213,-0.02294254523126652,0.03867804655718631,-0.016173376722513365,,,0.10466201438939667,0.10782026770551206,-0.08062862116659195,-0.08058310454213856,0.9960580058318308,0.9960602968531783,1.0,0.015804848921622098,-0.08606782705429021,-0.099731093387229,-0.12321300110823373,0.04493248295324312,-0.13386878514410658,-0.051139288663940165,-0.016381580344176524,0.21026424949807537,-0.17344429439897155,-0.1326282686774859,-0.10631609890078512,-0.005738147453760064,-0.13420172716336998,-0.012285907043016473,0.025125569927097555,-0.033571257375406886,0.07820713633400568,-0.015962752829067246,-0.05576781346663122,-0.04934892140380785,-0.031650686530184484,-0.05211783708048147,-0.10328802147022899,0.018166665197272735,-0.10118369308640209,-0.04950941661447532,-0.04852169546944341,-0.04777465186952529,-0.048744913360061495,-0.04664081577198528,-0.05548510903719777,-0.054804535027217376,0.05695170622915608,-0.08062862116659195,0.13531844420442687,-0.07940312002608295,-0.05651150423394841,-0.0669012991215319,-0.06069105470511421,-0.06072401133284474,-0.05763501530974862,-0.057313556377975555,-0.058306465151273204,-0.055853941711577315,-0.08808856419803816,-0.05333564465244258,-0.0659439448119528,-0.05592535203699862,-0.01708739694304108,-0.054808897540532094,-0.07153757095007458,-0.053438922856235645,-0.07577677505964113,-0.0323151840996291,-0.06837728403993076,-0.11643468006541825,-0.08214291478545599,-0.09198871729175839,-0.08084812317795481,-0.11079738459495467,-0.14300697400630952,-0.01386485025537358,-0.056069843635305296,-0.10125073744357377,-0.11806851187640822,-0.10044964768078789,-0.07997914787458486,-0.10112815455533627,-0.04399067389608009,-0.08662925715090994,-0.08105310415911991,-0.0205492863923272,-0.0978779214306534,-0.04110764789533001,-0.0744359945766308,-0.03208100649536289,-0.09813942016220618,-0.04719944459263999,-0.09492640032709518,-0.047903426601761605,-0.013333237051227548,-0.0734373343386934,-0.059884359704972454,-0.03991167022086543,-0.10086154544996055,-0.11306400507981193
VLCC Newbuilding Prices,0.34613392385268577,0.086107166094572,0.5030330804501081,-0.0372519861738535,0.6119935018445426,0.5934851304664513,0.6724228221300486,-0.7065288239561173,-0.6920042543908778,-0.6573931341172807,0.566069885437697,,,-0.1417088087526927,-0.18196309676587105,0.049738430665959885,0.02823157193841756,-0.05626443323105114,-0.03647349363032958,0.015804848921622098,1.0,0.5021284700954646,-0.7182884144362383,0.16179198906686781,-0.4848198867260839,-0.17093058931063815,-0.09911477560204153,-0.4799435882593959,0.03620626185743891,-0.2006622689346143,0.07620117263068159,-0.24369918101436105,-0.5564479047317759,-0.14738759416059447,-0.057381239966685246,-0.6045535111422862,-0.6617081788285332,-0.64420477590628,-0.23584528066209617,-0.49667184004493004,0.5170344560009986,0.530850133485539,0.5021976335019007,0.1708521692216948,0.2710353802742445,0.2652797808402481,0.5232825303407788,0.5308627748141301,0.506105835823287,0.5105885029547395,0.5179694188684316,-0.1766258502821355,-0.1779982349700411,0.05192332858737763,0.02668051848843448,0.15467886789217702,-0.3019621311542213,-0.7161818294190974,-0.7358654863286285,-0.7238239408736393,-0.7116279279448906,-0.7064054242572896,-0.7090933999104954,-0.724651369249808,-0.7177128141946022,-0.685200999755182,-0.69966980535029,-0.7183128675013106,-0.7521455222601362,-0.7684788081455552,-0.6363465127587439,-0.6728335506479932,-0.7039317570474194,-0.6012819576910026,-0.7483401710091072,-0.8043352176386042,-0.43723929694904057,-0.4936266169034141,-0.6029925813255377,-0.5135687412559858,-0.44755761346077566,-0.5327639666409747,-0.334933157680514,-0.4785902079104374,-0.5800155732110912,-0.4568370437898234,-0.5194269492652768,-0.6419697020926924,-0.3155927345181726,-0.5159084175734138,-0.62805442591321,-0.5463857043552505,-0.7805616036001104,-0.37468302036741713,-0.42894188018001794,-0.45616483832311977,-0.5870886396391104,-0.46146551286337234,-0.7317285728143404,-0.5006736345243684,-0.7210485555781148,-0.3500240434821668,-0.5855683640408268,-0.7151955672465619,-0.6415791499432286,-0.5009877176008749,-0.5788009116411342
Fujairah Bunker Prices,-0.04105855294146676,-0.30724308127694877,0.564469651155173,-0.596651527431995,0.16863743716873472,0.1364565040275628,0.24820554598705913,-0.6203121600108195,-0.5880630672208772,-0.8332177179932386,0.8740009703428012,,,0.18858394379437754,0.16024699419754138,0.05744253754447695,0.03969298362409679,-0.10640265677584441,-0.10632259315659841,-0.08606782705429021,0.5021284700954646,1.0,-0.6285152213250992,0.04808652416424066,-0.22286239072341663,-0.022519326433076844,-0.01241423769862038,-0.4591163807632122,-0.31389046828100814,-0.19086794632798113,0.0743152895682206,-0.1911315659706492,-0.5587263394810001,-0.2283645893649232,-0.17001111352594656,-0.513330197789942,-0.5700139624825721,-0.7406103701731035,-0.28979844732953125,-0.5172644017148924,0.97295708564002,0.9478115784353184,0.9785532853869773,0.6628689524997532,0.08579355964756495,0.7058422821564856,0.973232445342343,0.9732356307738604,0.9718537679450904,0.9795589841511713,0.9798056482661548,-0.3351502761464822,-0.3350524966024233,-0.43901406995560127,0.03662759139769818,-0.6689775795977863,-0.18661372415431715,-0.639222720895999,-0.671428651788724,-0.644902923106801,-0.6471714243561218,-0.6422515049757038,-0.6354628370577531,-0.6529459740198407,-0.6461732767635702,-0.633179200815079,-0.6411029246006524,-0.6302782764981327,-0.5725759506463615,-0.5996523676752001,-0.5562026958531694,-0.6316475617670261,-0.6525703498534833,-0.5405324707187151,-0.6235484703700276,-0.5869512377887027,-0.5228057940871962,-0.4948131851465499,-0.4897605130705889,-0.43362689925426284,-0.3775029753836328,-0.627139592787449,-0.40837475296613435,-0.4752920860503448,-0.5221581494803728,-0.3870784917321587,-0.39340670177413345,-0.5322417563499579,-0.3416287792379911,-0.4672282952692621,-0.6774897218898481,-0.518697718930287,-0.632378612692521,-0.42719307426529657,-0.51425053926633,-0.47370252445332783,-0.4609475667280737,-0.3431653427934349,-0.6226433442862884,-0.4959917374644974,-0.6339425282050455,-0.4164290673571279,-0.5007662107671013,-0.6457108315855958,-0.6053176723233381,-0.5824451924129525,-0.5285917744160771
AG Crude Exports,-0.21629285206959303,0.08950630834078852,-0.48033540170106204,0.257463047307836,-0.45536173478736824,-0.4748386711941028,-0.6124050859214971,0.7600900265872348,0.7665430745523042,0.7431486645210716,-0.777915620919943,,,-0.07989706178873181,-0.05900373126604039,-0.06851098433557833,-0.07294537643108814,-0.06089576407224801,-0.0653080272104962,-0.099731093387229,-0.7182884144362383,-0.6285152213250992,1.0,-0.13509701010112607,0.38642015997578805,0.17215068528504845,0.05898319394953301,0.4784174311369773,-0.1990871479026822,0.24056771996892826,-0.07319275392240254,0.20396051002283894,0.5711104539356999,0.038675640231375104,-0.23393614343406854,0.8169305309051482,0.6921471157179763,0.7359963471325143,-0.16177325219856784,0.699776380034696,-0.6533450847586224,-0.6911197855157183,-0.6424089977300045,-0.19063568834218914,-0.1783217060285655,-0.2556142643331113,-0.6566613903445365,-0.6612023725821887,-0.6659946815164294,-0.6487489815259105,-0.6550754131326476,0.30799012675628057,0.30924386752971494,0.046419725258968696,-0.06851098433557834,0.10076039421028407,0.46927397992250147,0.757533920707584,0.7715810714665821,0.7616627437996866,0.7612569739296634,0.7529796237798332,0.7538383713350326,0.7667333417003045,0.7605127729651044,0.7363742045476057,0.7482370116369188,0.7583545832357269,0.7172667610027678,0.7334830967345276,0.7083879749974077,0.7654805794843424,0.7532089890746971,0.6619217381568567,0.7804179571073119,0.6611543971633295,0.5896701645946919,0.5619157885181386,0.6726325488064531,0.5972523297075586,0.557491690824323,0.7065900334601748,0.42702250285478743,0.680254046472213,0.6101769146891035,0.6097269498255249,0.6211326726366029,0.7260472998989627,0.40084940280635123,0.5913042985938208,0.7411146030987157,0.6167707589588869,0.7677628574515925,0.4462055104295405,0.6098073174285633,0.5299312700919536,0.6404661242188832,0.5428555459040266,0.7674194802148928,0.5971823721141479,0.7652389087504177,0.3996566120327273,0.5874590119195855,0.7611150301958852,0.7177962608333103,0.6571848170962529,0.6592234985680416
